SK_ID_CURR,actual_TARGET,predicted_probability,risk_score,risk_tier,recommended_action
375688,0,0.6228774,62.29,orange,High risk. Officer review and restructuring offer recommended.
369748,0,0.6228897,62.29,orange,High risk. Officer review and restructuring offer recommended.
233375,0,0.6229407,62.29,orange,High risk. Officer review and restructuring offer recommended.
189527,0,0.6229457,62.29,orange,High risk. Officer review and restructuring offer recommended.
202564,0,0.62291694,62.29,orange,High risk. Officer review and restructuring offer recommended.
351050,1,0.62280613,62.28,orange,High risk. Officer review and restructuring offer recommended.
239084,0,0.6228132,62.28,orange,High risk. Officer review and restructuring offer recommended.
121119,0,0.6228157,62.28,orange,High risk. Officer review and restructuring offer recommended.
201522,0,0.6227134,62.27,orange,High risk. Officer review and restructuring offer recommended.
336113,1,0.62271625,62.27,orange,High risk. Officer review and restructuring offer recommended.
165135,0,0.62269866,62.27,orange,High risk. Officer review and restructuring offer recommended.
364753,1,0.6227375,62.27,orange,High risk. Officer review and restructuring offer recommended.
138664,0,0.6227277,62.27,orange,High risk. Officer review and restructuring offer recommended.
252616,0,0.6225519,62.26,orange,High risk. Officer review and restructuring offer recommended.
118956,0,0.62256616,62.26,orange,High risk. Officer review and restructuring offer recommended.
160243,0,0.6223734,62.24,orange,High risk. Officer review and restructuring offer recommended.
273902,0,0.62229073,62.23,orange,High risk. Officer review and restructuring offer recommended.
359327,0,0.6223235,62.23,orange,High risk. Officer review and restructuring offer recommended.
450900,0,0.62225467,62.23,orange,High risk. Officer review and restructuring offer recommended.
211748,0,0.6222987,62.23,orange,High risk. Officer review and restructuring offer recommended.
292975,0,0.622224,62.22,orange,High risk. Officer review and restructuring offer recommended.
294654,0,0.6221657,62.22,orange,High risk. Officer review and restructuring offer recommended.
356923,1,0.62220097,62.22,orange,High risk. Officer review and restructuring offer recommended.
405725,0,0.6221909,62.22,orange,High risk. Officer review and restructuring offer recommended.
354912,0,0.6220776,62.21,orange,High risk. Officer review and restructuring offer recommended.
118395,0,0.62202793,62.2,orange,High risk. Officer review and restructuring offer recommended.
294899,0,0.6218974,62.19,orange,High risk. Officer review and restructuring offer recommended.
253947,0,0.62192684,62.19,orange,High risk. Officer review and restructuring offer recommended.
365753,0,0.6217286,62.17,orange,High risk. Officer review and restructuring offer recommended.
451095,0,0.62168694,62.17,orange,High risk. Officer review and restructuring offer recommended.
364786,0,0.62167555,62.17,orange,High risk. Officer review and restructuring offer recommended.
101531,1,0.6217446,62.17,orange,High risk. Officer review and restructuring offer recommended.
418758,0,0.6216616,62.17,orange,High risk. Officer review and restructuring offer recommended.
439269,0,0.62163436,62.16,orange,High risk. Officer review and restructuring offer recommended.
269209,0,0.62160635,62.16,orange,High risk. Officer review and restructuring offer recommended.
291312,1,0.621647,62.16,orange,High risk. Officer review and restructuring offer recommended.
238844,0,0.6216247,62.16,orange,High risk. Officer review and restructuring offer recommended.
116484,0,0.62157255,62.16,orange,High risk. Officer review and restructuring offer recommended.
312169,0,0.62150025,62.15,orange,High risk. Officer review and restructuring offer recommended.
192371,0,0.6214885,62.15,orange,High risk. Officer review and restructuring offer recommended.
276395,0,0.62137747,62.14,orange,High risk. Officer review and restructuring offer recommended.
305242,0,0.62142336,62.14,orange,High risk. Officer review and restructuring offer recommended.
432374,0,0.62127775,62.13,orange,High risk. Officer review and restructuring offer recommended.
296049,0,0.6212898,62.13,orange,High risk. Officer review and restructuring offer recommended.
390290,0,0.6212679,62.13,orange,High risk. Officer review and restructuring offer recommended.
325231,0,0.62126,62.13,orange,High risk. Officer review and restructuring offer recommended.
205457,0,0.6213393,62.13,orange,High risk. Officer review and restructuring offer recommended.
111341,0,0.62117636,62.12,orange,High risk. Officer review and restructuring offer recommended.
297617,1,0.6211556,62.12,orange,High risk. Officer review and restructuring offer recommended.
328611,0,0.6212012,62.12,orange,High risk. Officer review and restructuring offer recommended.
401612,0,0.621129,62.11,orange,High risk. Officer review and restructuring offer recommended.
296556,0,0.6210048,62.1,orange,High risk. Officer review and restructuring offer recommended.
177375,0,0.62099785,62.1,orange,High risk. Officer review and restructuring offer recommended.
248625,0,0.62102693,62.1,orange,High risk. Officer review and restructuring offer recommended.
102700,0,0.6210247,62.1,orange,High risk. Officer review and restructuring offer recommended.
355076,0,0.6209878,62.1,orange,High risk. Officer review and restructuring offer recommended.
416876,0,0.6210243,62.1,orange,High risk. Officer review and restructuring offer recommended.
265226,0,0.6210119,62.1,orange,High risk. Officer review and restructuring offer recommended.
155458,0,0.6209204,62.09,orange,High risk. Officer review and restructuring offer recommended.
279950,0,0.62089103,62.09,orange,High risk. Officer review and restructuring offer recommended.
172646,1,0.62080973,62.08,orange,High risk. Officer review and restructuring offer recommended.
377347,0,0.62081504,62.08,orange,High risk. Officer review and restructuring offer recommended.
250314,0,0.6208109,62.08,orange,High risk. Officer review and restructuring offer recommended.
376549,0,0.62073374,62.07,orange,High risk. Officer review and restructuring offer recommended.
198793,0,0.62073207,62.07,orange,High risk. Officer review and restructuring offer recommended.
204363,0,0.62064874,62.06,orange,High risk. Officer review and restructuring offer recommended.
208161,0,0.62061787,62.06,orange,High risk. Officer review and restructuring offer recommended.
273369,0,0.6205981,62.06,orange,High risk. Officer review and restructuring offer recommended.
373331,1,0.62049085,62.05,orange,High risk. Officer review and restructuring offer recommended.
277304,0,0.6204713,62.05,orange,High risk. Officer review and restructuring offer recommended.
171017,1,0.6205496,62.05,orange,High risk. Officer review and restructuring offer recommended.
316944,0,0.6204462,62.04,orange,High risk. Officer review and restructuring offer recommended.
151918,0,0.6203669,62.04,orange,High risk. Officer review and restructuring offer recommended.
429972,0,0.62039125,62.04,orange,High risk. Officer review and restructuring offer recommended.
249573,0,0.6203091,62.03,orange,High risk. Officer review and restructuring offer recommended.
110639,0,0.6202779,62.03,orange,High risk. Officer review and restructuring offer recommended.
327077,0,0.62029123,62.03,orange,High risk. Officer review and restructuring offer recommended.
317537,0,0.6203123,62.03,orange,High risk. Officer review and restructuring offer recommended.
396203,1,0.6201538,62.02,orange,High risk. Officer review and restructuring offer recommended.
220576,0,0.62020427,62.02,orange,High risk. Officer review and restructuring offer recommended.
222623,0,0.620171,62.02,orange,High risk. Officer review and restructuring offer recommended.
399885,0,0.62018126,62.02,orange,High risk. Officer review and restructuring offer recommended.
320423,0,0.6201723,62.02,orange,High risk. Officer review and restructuring offer recommended.
402395,0,0.6202449,62.02,orange,High risk. Officer review and restructuring offer recommended.
386669,0,0.6201225,62.01,orange,High risk. Officer review and restructuring offer recommended.
427268,0,0.6200526,62.01,orange,High risk. Officer review and restructuring offer recommended.
241750,0,0.6200542,62.01,orange,High risk. Officer review and restructuring offer recommended.
407297,0,0.62003285,62.0,orange,High risk. Officer review and restructuring offer recommended.
421600,0,0.6199089,61.99,orange,High risk. Officer review and restructuring offer recommended.
222279,0,0.6197946,61.98,orange,High risk. Officer review and restructuring offer recommended.
293078,0,0.6196918,61.97,orange,High risk. Officer review and restructuring offer recommended.
419879,0,0.6196675,61.97,orange,High risk. Officer review and restructuring offer recommended.
139669,0,0.6197208,61.97,orange,High risk. Officer review and restructuring offer recommended.
257625,0,0.61964446,61.96,orange,High risk. Officer review and restructuring offer recommended.
356121,0,0.61963594,61.96,orange,High risk. Officer review and restructuring offer recommended.
261080,1,0.619574,61.96,orange,High risk. Officer review and restructuring offer recommended.
133224,0,0.6194789,61.95,orange,High risk. Officer review and restructuring offer recommended.
424301,0,0.61947715,61.95,orange,High risk. Officer review and restructuring offer recommended.
448158,0,0.6195464,61.95,orange,High risk. Officer review and restructuring offer recommended.
310289,1,0.6194283,61.94,orange,High risk. Officer review and restructuring offer recommended.
417714,0,0.6193712,61.94,orange,High risk. Officer review and restructuring offer recommended.
144739,0,0.61940455,61.94,orange,High risk. Officer review and restructuring offer recommended.
322518,0,0.6192253,61.92,orange,High risk. Officer review and restructuring offer recommended.
371284,1,0.6191677,61.92,orange,High risk. Officer review and restructuring offer recommended.
176849,1,0.61924314,61.92,orange,High risk. Officer review and restructuring offer recommended.
404101,0,0.619163,61.92,orange,High risk. Officer review and restructuring offer recommended.
